RDB$RELATION_NAME	FIELD_NAME	FIELD_TYPE	FIELD_CHARSET	FIELD_COLLATION	FIELD_DEFAULT	FIELD_CHECK	FIELD_DESCRIPTION	
PYMVENT01_CAB_CAJAS            	PYMVENT01_CLAVEVENDEDOR        	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
MSGPOLI23_DET_BITACORA         	MSGPOLI23_DBLLINF              	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_MSGPOLI23                 	MSGPOLI23_DBLPORC              	DOUBLE	null	null	DEFAULT 0.00	null	null	
VR_SOCWFLO01_SOCWFL03          	SOCSYST10_FILTRO_COD1          	CHAR(4) 	ASCII                          	null	null	null	null	
VR_SOCUSUA03_SOCUSUA05         	SOCUSUA05_ACCESO_05            	VARCHAR(200)	ASCII                          	ASCII                          	DEFAULT ' '	null	null	
GRID_MSGPOLI02_CONCONCILIAR    	ID_MSGPOLI05                   	BIGINT	null	null	null	null	null	
PYMVENT21_DET_TICKETS          	PYMVENT21_DESCUENTA_STOCK      	SMALLINT	null	null	DEFAULT 1	CHECK (VALUE=0 OR VALUE=1)	null	
GRID_MSGPOLI23_ALL             	MSGPOLI23_IMPORTE_PERDIDA      	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_PYMVENT21_PV_DEVOL        	CONDESCUENTOS                  	DOUBLE	null	null	null	null	null	
GRID_PYMINGR06                 	EXCENTO                        	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
REP_PYMLOGI01_REFERENCIAS      	DESTINO_NROEXT                 	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA02_SOCUSUA01_ALL     	SOCIEDADTIPO                   	VARCHAR(50)	ASCII                          	null	null	null	null	
REP_PYMINVE25_SOLICITUD        	PYMVENT24_DOCNRO               	VARCHAR(100)	ASCII                          	null	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	SOCUSUA05_FRM_05               	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
VW_PYMVENT01_PYMVENT02         	RELA_SOCSYST10_IMPUESTOS       	BIGINT	null	null	null	null	null	
VR_SOCUSUA06_SOCUSUA03         	SOCUSUA06_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
REP_ON2CFDS10                  	ON2CFDS14_FCTA                 	DATE	null	null	null	null	null	
PYMINVE10_CAB_PRODUCTOS        	PYMINVE10_MTC                  	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
GRID_PYMVENT21_PV              	CONDESCUENTOS                  	DOUBLE	null	null	null	null	null	
MSGPOLI23_DET_BITACORA         	MSGPOLI23_DBLLSUP              	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_MSGPOLI23                 	MSGPOLI23_DBLLINF              	DOUBLE	null	null	DEFAULT 0.00	null	null	
VR_SOCWFLO01_SOCWFL03          	SOCSYST10_FILTRO_DES1          	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI02_CONCONCILIAR    	INGRESOFISCAL                  	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
PYMVENT01_CAB_CAJAS            	PYMVENT01_NOTASREMISION        	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
VR_SOCUSUA03_SOCUSUA05         	SOCUSUA05_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMVENT21_DET_TICKETS          	PYMVENT21_KIT                  	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
GRID_MSGPOLI23_ALL             	RELA_SOCSYST10_TABLA           	BIGINT	null	null	null	null	null	
GRID_PYMVENT21_PV_DEVOL        	CANTIDESCUENTOS                	DOUBLE	null	null	null	null	null	
GRID_PYMINGR06                 	NOSERIE                        	VARCHAR(200)	ASCII                          	null	null	null	null	
REP_PYMLOGI01_REFERENCIAS      	DESTINO_NROINT                 	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
REP_PYMINVE25_SOLICITUD        	PYMVENT24_FECHA                	DATE	null	null	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	SOCUSUA05_ACCESO_01            	VARCHAR(200)	ASCII                          	ASCII                          	DEFAULT ' '	null	null	
VW_PYMVENT01_PYMVENT02         	PYMVENT01_IP_ANCLAJE           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA06_SOCUSUA03         	ID_SOCUSUA03                   	BIGINT	null	null	null	null	null	
PYMINVE10_CAB_PRODUCTOS        	PYMINVE10_PUNTOS               	DOUBLE	null	null	DEFAULT 0.00	null	null	
PYMVENT01_CAB_CAJAS            	PYMVENT01_MAXDIASAPART         	INTEGER	null	null	null	null	null	
GRID_PYMVENT21_PV              	CANTIDESCUENTOS                	DOUBLE	null	null	null	null	null	
MSGPOLI23_DET_BITACORA         	MSGPOLI23_COEFICIENTE          	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_MSGPOLI23                 	MSGPOLI23_DBLLSUP              	DOUBLE	null	null	DEFAULT 0.00	null	null	
VR_SOCWFLO01_SOCWFL03          	ID_SOCUSUA20                   	BIGINT	null	null	null	null	null	
VR_SOCUSUA03_SOCUSUA05         	RELA_SOCUSUA02                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI02_CONCONCILIAR    	ID_PYMINGR30                   	BIGINT	null	null	null	null	null	
PYMVENT21_DET_TICKETS          	PYMVENT21_TOPREGALO            	BIGINT	null	null	null	null	null	
GRID_MSGPOLI23_ALL             	TABLA                          	VARCHAR(50)	ASCII                          	null	null	null	null	
GRID_PYMVENT21_PV_DEVOL        	AUTDESCUENTOS                  	SMALLINT	null	null	null	null	null	
REP_PYMLOGI01_REFERENCIAS      	DESTINO_PISO                   	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
REP_PYMINVE25_SOLICITUD        	PYMVENT24_TOTAL                	DOUBLE	null	null	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	SOCUSUA05_ACCESO_02            	VARCHAR(200)	ASCII                          	ASCII                          	DEFAULT ' '	null	null	
VR_SOCUSUA06_SOCUSUA03         	SOCUSUA03_DESCRI               	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
VW_PYMVENT01_PYMVENT02         	PYMVENT01_TICKET_IMPGRAFICA    	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
PYMINVE10_CAB_PRODUCTOS        	PYMINVE10_TOPREGALO            	BIGINT	null	null	null	null	null	
PYMVENT01_CAB_CAJAS            	PYMVENT01_IP_ANCLAJE           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMVENT21_PV              	AUTDESCUENTOS                  	SMALLINT	null	null	null	null	null	
MSGPOLI23_DET_BITACORA         	MSGPOLI23_PORCENTUAL           	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_MSGPOLI23                 	MSGPOLI23_PORCENTUAL           	DOUBLE	null	null	DEFAULT 0.00	null	null	
VR_SOCWFLO01_SOCWFL03          	SOCUSUA20_DENOMINACION         	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA03_SOCUSUA05         	ID_SOCSYST01                   	BIGINT	null	null	null	null	null	
GRID_MSGPOLI02_CONCONCILIAR    	ID_PYMINGR35                   	BIGINT	null	null	null	null	null	
PYMVENT21_DET_TICKETS          	PYMVENT21_PORSERIE             	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
GRID_MSGPOLI23_ALL             	MSGPOLI23_DBLCUOT              	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_PYMVENT21_PV_DEVOL        	MODELO                         	VARCHAR(100)	ASCII                          	null	null	null	null	
REP_PYMLOGI01_REFERENCIAS      	DESTINO_CODPOSTAL              	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	SOCUSUA05_ACCESO_03            	VARCHAR(200)	ASCII                          	ASCII                          	DEFAULT ' '	null	null	
VW_PYMVENT01_PYMVENT02         	PYMVENT01_TICKET_LOGOPATH      	VARCHAR(2000)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA06_SOCUSUA03         	SOCUSUA03_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMINVE10_CAB_PRODUCTOS        	PYMINVE10_MODELOREGALO         	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
GRID_PYMVENT21_PV              	MODELO                         	VARCHAR(100)	ASCII                          	null	null	null	null	
PYMVENT01_CAB_CAJAS            	PYMVENT01_CATALOGOGRAL         	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
MSGPOLI23_DET_BITACORA         	MSGPOLI23_PARAMETROS           	VARCHAR(2000)	ASCII                          	ASCII                          	null	null	actualizado por trigger	
GRID_MSGPOLI23                 	MSGPOLI23_COEFICIENTE          	DOUBLE	null	null	DEFAULT 0.00	null	null	
VR_SOCWFLO01_SOCWFL03          	SOCUSUA20_FCONST               	DATE	null	null	null	null	null	
VR_SOCUSUA03_SOCUSUA05         	SOCSYST01_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
PYMVENT21_DET_TICKETS          	PYMVENT21_TARJETAREGALO        	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
GRID_MSGPOLI23_ALL             	MSGPOLI23_DBLPORC              	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_PYMVENT21_PV_DEVOL        	TALLA                          	VARCHAR(100)	ASCII                          	null	null	null	null	
REP_PYMLOGI01_REFERENCIAS      	DESTINO_CORRERO                	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	SOCUSUA05_ACCESO_04            	VARCHAR(200)	ASCII                          	ASCII                          	DEFAULT ' '	null	null	
VW_PYMVENT01_PYMVENT02         	PYMVENT01_TICKET_LEYENDA       	VARCHAR(2000)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA06_SOCUSUA03         	RELA_SOCUSUA031                	BIGINT	null	null	null	null	null	
PYMINVE10_CAB_PRODUCTOS        	PYMINVE10_PORSERIE             	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
GRID_PYMVENT21_PV              	TALLA                          	VARCHAR(100)	ASCII                          	null	null	null	null	
PYMVENT01_CAB_CAJAS            	PYMVENT01_SERVICIO             	DOUBLE	null	null	DEFAULT 0.00	null	null	
MSGPOLI23_DET_BITACORA         	MSGPOLI23_NOTAS                	BLOB SUB_TYPE 1	ASCII                          	null	null	null	null	
GRID_MSGPOLI23                 	MSGPOLI23_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
VR_SOCWFLO01_SOCWFL03          	SOCUSUA20_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
VR_SOCUSUA03_SOCUSUA05         	SOCSYST01_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMVENT21_DET_TICKETS          	PYMVENT21_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_MSGPOLI23_ALL             	MSGPOLI23_DBLLINF              	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_PYMVENT21_PV_DEVOL        	COLOR                          	VARCHAR(100)	ASCII                          	null	null	null	null	
REP_PYMLOGI01_REFERENCIAS      	DESTINO_TELEFONOS              	VARCHAR(400)	ASCII                          	ASCII                          	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	SOCUSUA05_ACCESO_05            	VARCHAR(200)	ASCII                          	ASCII                          	DEFAULT ' '	null	null	
VW_PYMVENT01_PYMVENT02         	PYMVENT01_TICKET_DATOSSUC      	VARCHAR(2000)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA06_SOCUSUA03         	RELA_SOCSYST06                 	BIGINT	null	null	null	null	null	
PYMINVE10_CAB_PRODUCTOS        	PYMINVE10_TARJETAREGALO        	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
PYMVENT01_CAB_CAJAS            	PYMVENT01_PRINTDEFAULT         	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMVENT21_PV              	COLOR                          	VARCHAR(100)	ASCII                          	null	null	null	null	
MSGPOLI23_DET_BITACORA         	MSGPOLI23_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_MSGPOLI23                 	MSGPOLI24_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
VR_SOCWFLO01_SOCWFL03          	ID_SOCUSUA30                   	BIGINT	null	null	null	null	null	
VR_SOCUSUA03_SOCUSUA05         	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI23_ALL             	MSGPOLI23_DBLLSUP              	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_PYMVENT21_PV_DEVOL        	MTC                            	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
REP_PYMLOGI01_REFERENCIAS      	DESTINO_LOCALIDAD              	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
VW_PYMVENT01_PYMVENT02         	PYMVENT01_TICKET_PRINTER       	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
VR_SOCUSUA06_SOCUSUA03         	RELA_SOCUSUA04                 	BIGINT	null	null	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	SOCUSUA05_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMINVE10_CAB_PRODUCTOS        	PYMINVE10_EXCENTO              	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
GRID_PYMVENT21_PV              	MTC                            	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
PYMVENT01_CAB_CAJAS            	PYMVENT01_DECIMALES            	SMALLINT	null	null	null	null	null	
GRID_MSGPOLI23                 	MSGPOLI24_CODEXT               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VR_SOCWFLO01_SOCWFL03          	SOCUSUA30_NOMBRES              	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA03_SOCUSUA05         	ID_SOCSYST02                   	BIGINT	null	null	null	null	null	
GRID_MSGPOLI23_ALL             	MSGPOLI23_COEFICIENTE          	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_PYMVENT21_PV_DEVOL        	PYMVENT21_KIT                  	INTEGER	null	null	null	null	null	
REP_PYMLOGI01_REFERENCIAS      	DESTINO_CIUDAD                 	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA06_SOCUSUA03         	ID_SOCUSUA04                   	BIGINT	null	null	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	RELA_SOCUSUA02                 	BIGINT	null	null	null	null	null	
VW_PYMVENT01_PYMVENT02         	PYMVENT01_TICKET_ANCHO         	DOUBLE	null	null	null	null	null	
PYMINVE10_CAB_PRODUCTOS        	PYMINVE10_INVENTARIOF          	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
PYMVENT01_CAB_CAJAS            	PYMVENT01_DESCUENTOS           	BIGINT	null	null	DEFAULT 1	null	null	
GRID_PYMVENT21_PV              	PYMVENT21_KIT                  	INTEGER	null	null	null	null	null	
GRID_MSGPOLI23                 	MSGPOLI23_ULT_ANO              	SMALLINT	null	null	null	null	null	
VR_SOCWFLO01_SOCWFL03          	SOCUSUA30_APE_PADRE            	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA03_SOCUSUA05         	SOCSYST02_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI23_ALL             	MSGPOLI23_PORCENTUAL           	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_PYMVENT21_PV_DEVOL        	PYMVENT21_PUNTOS               	DOUBLE	null	null	DEFAULT 0.00	null	null	
REP_PYMLOGI01_REFERENCIAS      	DESTINO_ESTADO                 	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA06_SOCUSUA03         	SOCUSUA04_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VW_PYMVENT01_PYMVENT02         	PYMVENT01_TICKET_FSCAB         	INTEGER	null	null	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	ID_SOCSYST01                   	BIGINT	null	null	null	null	null	
PYMINVE10_CAB_PRODUCTOS        	PYMINVE10_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMVENT01_CAB_CAJAS            	PYMVENT01_TICKET_IMPGRAFICA    	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
GRID_PYMVENT21_PV              	PYMVENT21_PUNTOS               	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_MSGPOLI23                 	MSGPOLI23_ULT_MES              	SMALLINT	null	null	null	null	null	
VR_SOCWFLO01_SOCWFL03          	SOCUSUA30_APE_MADRE            	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA03_SOCUSUA05         	SOCSYST02_URL_SITE             	VARCHAR(300)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI23_ALL             	MSGPOLI23_PARAMETROS           	VARCHAR(2000)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMVENT21_PV_DEVOL        	PYMVENT21_PUNTOS_TOT           	DOUBLE	null	null	DEFAULT 0.00	null	null	
REP_PYMLOGI01_REFERENCIAS      	DESTINO_PAIS                   	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	SOCSYST01_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
VR_SOCUSUA06_SOCUSUA03         	SOCUSUA04_DESCRI               	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
